title,price,description,city,views,url
Mercedes-Benz S 500,62 900 000₸,"2021 г., Б/у седан, 3 л, бензин, КПП автомат, с пробегом 48 000 км, черный, металлик, литые диски, тонировка, люк, пан...",Алматы,0,https://kolesa.kz/a/show/205197485?search_id=b5f213238179342fbfb2d4d73d7ed3450a42d258&search_type=filter&advert_position=1574
BMW X5,9 500 000₸,"2007 г., Б/у кроссовер, 3 л, бензин, КПП автомат, с пробегом 230 000 км, серый, металлик, линзованная оптика, противот...",Усть-Каменогорск,0,https://kolesa.kz/a/show/192039294?search_id=b5f213238179342fbfb2d4d73d7ed3450a42d258&search_type=filter&advert_position=1575
Mercedes-Benz CLS 400,16 500 000₸,"2015 г., Б/у седан, 3 л, бензин, КПП автомат, с пробегом 207 000 км, черный, литые диски, тонировка, люк, спойлер, обв...",Алматы,0,https://kolesa.kz/a/show/205143154?search_id=b5f213238179342fbfb2d4d73d7ed3450a42d258&search_type=filter&advert_position=1576
Renault Duster,3 990 000₸,"2014 г., Б/у кроссовер, 2 л, газ-бензин, КПП автомат, 340 742 км, жёлтый",Алматы,0,https://kolesa.kz/a/show/207018253?search_id=b5f213238179342fbfb2d4d73d7ed3450a42d258&search_type=filter&advert_position=1577
Kia Optima,8 750 000₸,"2019 г., Б/у седан, 2.4 л, бензин, КПП автомат, синий, литые диски, тонировка, биксенон, линзованная оптика, дневные х...",Алматы,0,https://kolesa.kz/a/show/198429239?search_id=b5f213238179342fbfb2d4d73d7ed3450a42d258&search_type=filter&advert_position=1578
Volkswagen Touareg,4 700 000₸,"2003 г., Б/у кроссовер, 4.2 л, бензин, КПП автомат, с пробегом 300 км, черный, литые диски, тонировка, люк, кенгурятни...",Уральск,0,https://kolesa.kz/a/show/192982835?search_id=b5f213238179342fbfb2d4d73d7ed3450a42d258&search_type=filter&advert_position=1579
Xiaomi YU7 Pro,25 800 000₸,"На заказ,2025 г., новый кроссовер, электричество, КПП автомат",Алматы,0,https://kolesa.kz/a/show/198640501?search_id=b5f213238179342fbfb2d4d73d7ed3450a42d258&search_type=filter&advert_position=1580
УАЗ Фермер,1 700 000₸,"2006 г., Б/у пикап, 2.7 л, бензин, КПП механика, Мотор после кап ремонты резина хорошая",Усть-Каменогорск,0,https://kolesa.kz/a/show/200987655?search_id=59ae1d9a76c4248e1711c14c7590a58ee9b54642&search_type=filter&advert_position=1581
Audi 100,2 000 000₸,"1992 г., Б/у седан, 2.3 л, бензин, КПП автомат, Авто для своих лет в хорошем состоянии. Май жемийд. Коробка теппейд. С...",Жаркент,0,https://kolesa.kz/a/show/205207668?search_id=59ae1d9a76c4248e1711c14c7590a58ee9b54642&search_type=filter&advert_position=1582
Mercedes-Benz S 500,62 900 000₸,"2021 г., Б/у седан, 3 л, бензин, КПП автомат, с пробегом 48 000 км, черный, металлик, литые диски, тонировка, люк, пан...",Алматы,0,https://kolesa.kz/a/show/205197485?search_id=59ae1d9a76c4248e1711c14c7590a58ee9b54642&search_type=filter&advert_position=1583
BMW X5,9 500 000₸,"2007 г., Б/у кроссовер, 3 л, бензин, КПП автомат, с пробегом 230 000 км, серый, металлик, линзованная оптика, противот...",Усть-Каменогорск,0,https://kolesa.kz/a/show/192039294?search_id=59ae1d9a76c4248e1711c14c7590a58ee9b54642&search_type=filter&advert_position=1584
Mercedes-Benz CLS 400,16 500 000₸,"2015 г., Б/у седан, 3 л, бензин, КПП автомат, с пробегом 207 000 км, черный, литые диски, тонировка, люк, спойлер, обв...",Алматы,0,https://kolesa.kz/a/show/205143154?search_id=59ae1d9a76c4248e1711c14c7590a58ee9b54642&search_type=filter&advert_position=1585
Renault Duster,3 990 000₸,"2014 г., Б/у кроссовер, 2 л, газ-бензин, КПП автомат, 340 742 км, жёлтый",Алматы,0,https://kolesa.kz/a/show/207018253?search_id=59ae1d9a76c4248e1711c14c7590a58ee9b54642&search_type=filter&advert_position=1586
Kia Optima,8 750 000₸,"2019 г., Б/у седан, 2.4 л, бензин, КПП автомат, синий, литые диски, тонировка, биксенон, линзованная оптика, дневные х...",Алматы,0,https://kolesa.kz/a/show/198429239?search_id=59ae1d9a76c4248e1711c14c7590a58ee9b54642&search_type=filter&advert_position=1587
Volkswagen Touareg,4 700 000₸,"2003 г., Б/у кроссовер, 4.2 л, бензин, КПП автомат, с пробегом 300 км, черный, литые диски, тонировка, люк, кенгурятни...",Уральск,0,https://kolesa.kz/a/show/192982835?search_id=59ae1d9a76c4248e1711c14c7590a58ee9b54642&search_type=filter&advert_position=1588
Xiaomi YU7 Pro,25 800 000₸,"На заказ,2025 г., новый кроссовер, электричество, КПП автомат",Алматы,0,https://kolesa.kz/a/show/198640501?search_id=59ae1d9a76c4248e1711c14c7590a58ee9b54642&search_type=filter&advert_position=1589
Deepal S07,12 600 000₸,"2024 г., Б/у кроссовер, 1.5 л, гибрид, КПП автомат, Новая, зарядное устройство в ПОДАРОК. Премиум кроссовер Цвет: серы...",Тараз,0,https://kolesa.kz/a/show/205583764?search_id=59ae1d9a76c4248e1711c14c7590a58ee9b54642&search_type=filter&advert_position=1590
Chevrolet Captiva Premier,8 000 000₸,"На заказ,2025 г., новый внедорожник, 1.5 л, бензин, КПП вариатор",Алматы,0,https://kolesa.kz/a/show/192398343?search_id=59ae1d9a76c4248e1711c14c7590a58ee9b54642&search_type=filter&advert_position=1591
Mercedes-Benz V 220 Exclusive,68 251 997₸,"На заказ,2023 г., новый минивэн, 2.2 л, дизель, КПП автомат, 7 км, черный",Алматы,0,https://kolesa.kz/a/show/193697044?search_id=59ae1d9a76c4248e1711c14c7590a58ee9b54642&search_type=filter&advert_position=1592
Hyundai Grandeur,13 300 000₸,"2017 г., Б/у седан, 3 л, бензин, КПП автомат, серый, металлик, Без вложении! Самая полная комплектация! Кредит в 7 бан...",Шымкент,0,https://kolesa.kz/a/show/207321805?search_id=59ae1d9a76c4248e1711c14c7590a58ee9b54642&search_type=filter&advert_position=1593
ВАЗ (Lada) Lada 2121,5 400 000₸,"2018 г., Б/у внедорожник, 1.7 л, бензин, КПП механика, с пробегом 190 000 км, зеленый, литые диски, тонировка, ветрови...",Темиртау,0,https://kolesa.kz/a/show/207321190?search_id=59ae1d9a76c4248e1711c14c7590a58ee9b54642&search_type=filter&advert_position=1594
Hyundai Elantra Prestige,14 590 000₸,"2025 г., новый седан, 1.6 л, бензин, КПП автомат, белый",Алматы,0,https://kolesa.kz/a/show/197678033?search_id=59ae1d9a76c4248e1711c14c7590a58ee9b54642&search_type=filter&advert_position=1595
Hyundai Sonata,11 500 000₸,"2023 г., Б/у седан, 2 л, бензин, КПП автомат, с пробегом 92 000 км, серый, литые диски, тонировка, линзованная оптика,...",Атырау,0,https://kolesa.kz/a/show/207321001?search_id=59ae1d9a76c4248e1711c14c7590a58ee9b54642&search_type=filter&advert_position=1596
Lexus RX 330,8 200 000₸,"2005 г., Б/у кроссовер, 3.3 л, бензин, КПП автомат, с пробегом 215 000 км, белый, металлик, Машина в хорошем состоянии...",Шымкент,0,https://kolesa.kz/a/show/207320933?search_id=59ae1d9a76c4248e1711c14c7590a58ee9b54642&search_type=filter&advert_position=1597
Audi Q5 45 TFSI Quattro,32 500 000₸,"2023 г., новый кроссовер, 2 л, бензин, КПП робот, серый",Алматы,0,https://kolesa.kz/a/show/204329499?search_id=59ae1d9a76c4248e1711c14c7590a58ee9b54642&search_type=filter&advert_position=1598
Deepal S07 Max 215,13 490 000₸,"На заказ,2025 г., новый кроссовер, 1.5 л, гибрид, КПП автомат, 15 км",Алматы,0,https://kolesa.kz/a/show/199370627?search_id=59ae1d9a76c4248e1711c14c7590a58ee9b54642&search_type=filter&advert_position=1599
SsangYong Actyon Sports,8 100 000₸,"2012 г., Б/у пикап, 4.3 л, бензин, КПП автомат, с пробегом 330 000 км, белый, велюр, аудиосистема, bluetooth, CD, ГУР,...",Шымкент,0,https://kolesa.kz/a/show/207138851?search_id=59ae1d9a76c4248e1711c14c7590a58ee9b54642&search_type=filter&advert_position=1600
Lexus RX 330,8 200 000₸,"2005 г., Б/у кроссовер, 3.3 л, бензин, КПП автомат, с пробегом 215 000 км, белый, металлик, Машина в хорошем состоянии...",Шымкент,0,https://kolesa.kz/a/show/207320933?search_id=00893e00c38698d19a455c77547c378c02c3e20a&search_type=filter&advert_position=1601
Audi Q5 45 TFSI Quattro,32 500 000₸,"2023 г., новый кроссовер, 2 л, бензин, КПП робот, серый",Алматы,0,https://kolesa.kz/a/show/204329499?search_id=00893e00c38698d19a455c77547c378c02c3e20a&search_type=filter&advert_position=1602
Deepal S07 Max 215,13 490 000₸,"На заказ,2025 г., новый кроссовер, 1.5 л, гибрид, КПП автомат, 15 км",Алматы,0,https://kolesa.kz/a/show/199370627?search_id=00893e00c38698d19a455c77547c378c02c3e20a&search_type=filter&advert_position=1603
SsangYong Actyon Sports,8 100 000₸,"2012 г., Б/у пикап, 4.3 л, бензин, КПП автомат, с пробегом 330 000 км, белый, велюр, аудиосистема, bluetooth, CD, ГУР,...",Шымкент,0,https://kolesa.kz/a/show/207138851?search_id=00893e00c38698d19a455c77547c378c02c3e20a&search_type=filter&advert_position=1604
Mercedes-Benz CLS 400,17 900 000₸,"2017 г., Б/у седан, 3 л, бензин, КПП автомат, с пробегом 125 000 км, серый, металлик, литые диски, тонировка, люк, лин...",Алматы,0,https://kolesa.kz/a/show/201797046?search_id=00893e00c38698d19a455c77547c378c02c3e20a&search_type=filter&advert_position=1605
Kia Rio,7 760 000₸,"2021 г., Б/у седан, 1.6 л, бензин, КПП автомат, с пробегом 48 310 км, серый, велюр, кондиционер, климат-контроль, подо...",Шымкент,0,https://kolesa.kz/a/show/201686966?fromUserSearch=1&search_id=00893e00c38698d19a455c77547c378c02c3e20a&search_type=filter&advert_position=1606
Toyota 4Runner,9 600 000₸,"2007 г., Б/у внедорожник, 4 л, бензин, КПП автомат, с пробегом 502 934 км, белый, велюр, автозапуск, кондиционер, клим...",Астана,0,https://kolesa.kz/a/show/191909561?fromUserSearch=1&search_id=00893e00c38698d19a455c77547c378c02c3e20a&search_type=filter&advert_position=1607
Hyundai Santa Fe,18 200 000₸,"2023 г., Б/у кроссовер, 2.5 л, бензин, КПП автомат, белый, Без вложении! Самая полная комплектация! Кредит в 7 банках...",Шымкент,0,https://kolesa.kz/a/show/207321691?search_id=00893e00c38698d19a455c77547c378c02c3e20a&search_type=filter&advert_position=1608
ВАЗ (Lada) Granta 2190,2 200 000₸,"2017 г., Б/у седан, 1.6 л, бензин, КПП механика, с пробегом 238 752 км, серебристый, металлик, литые диски, аудиосисте...",Уральск,0,https://kolesa.kz/a/show/202836211?search_id=00893e00c38698d19a455c77547c378c02c3e20a&search_type=filter&advert_position=1609
Toyota RAV4 Prestige,18 990 000₸,"2025 г., новый кроссовер, 2 л, бензин, КПП вариатор, белый, металлик, литые диски, тонировка, багажник, дневные ходовы...",Кызылорда,0,https://kolesa.kz/a/show/206430819?search_id=00893e00c38698d19a455c77547c378c02c3e20a&search_type=filter&advert_position=1610
